,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,Score
272,0.36734693877551194,0.4172661870503598,0.43534482758620685,0.47572815533980606,0.34693877551020413,0.32631578947368417,0.5731707317073169,0.48484848484848486,0.5384615384615385,0.38311688311688297,0.5511811023622047,0.5680473372781065,0.40782122905027895,0.4895833333333336,0.3815028901734103,0.5093167701863353,0.37142857142857166,0.3076923076923077,0.5,0.7974683544303793,0.35238095238095224,0.46073298429319376,2000,HOU,0.0
326,0.06122448979591866,0.30935251798561136,0.48275862068965525,0.2427184466019412,0.21768707482993202,0.2131578947368421,0.45731707317073167,0.5151515151515151,0.6895604395604396,0.16233766233766245,0.346456692913386,0.3372781065088757,0.48044692737430195,0.41666666666666663,0.23699421965317913,0.31055900621118004,0.11428571428571432,0.23076923076923084,0.6206896551724139,0.6455696202531642,0.5333333333333328,0.2643979057591621,2000,LAC,0.0
401,0.4285714285714306,0.32374100719424437,0.31465517241379315,0.46601941747572795,0.1360544217687075,0.09473684210526317,0.5914634146341464,0.6212121212121211,0.706043956043956,0.27272727272727293,0.5669291338582677,0.5029585798816569,0.6368715083798882,0.4895833333333336,0.19653179190751446,0.31055900621118004,0.30714285714285716,0.2923076923076924,0.310344827586207,0.7215189873417722,0.5999999999999996,0.31413612565445037,2000,MEM,0.0
560,0.18367346938775597,0.5611510791366907,0.6163793103448274,0.4951456310679614,0.108843537414966,0.08421052631578946,0.45121951219512213,0.9090909090909092,0.9065934065934069,0.30519480519480524,0.5511811023622047,0.5621301775147929,0.41899441340782095,0.6666666666666669,0.35260115606936404,0.5776397515527947,0.3142857142857145,0.5538461538461539,0.5689655172413794,0.8227848101265824,0.7047619047619045,0.4764397905759159,2000,ORL,0.0
774,0.3061224489795933,0.4244604316546763,0.44396551724137945,0.4854368932038833,0.14285714285714282,0.09210526315789475,0.6829268292682926,0.7196969696969697,0.7884615384615383,0.2662337662337664,0.5433070866141733,0.5384615384615383,0.46368715083798895,0.5625000000000001,0.2774566473988438,0.44099378881987583,0.37142857142857166,0.2615384615384615,0.3965517241379311,0.6329113924050633,0.9142857142857137,0.38481675392670134,2000,WAS,0.0
354,0.5510204081632608,0.5107913669064743,0.44396551724137945,0.6213592233009715,0.23129251700680278,0.2131578947368421,0.48780487804878025,0.7196969696969697,0.6620879120879122,0.47402597402597424,0.5669291338582677,0.7041420118343196,0.1284916201117321,0.5833333333333334,0.3815028901734103,0.5652173913043481,0.47142857142857153,0.21538461538461529,0.6206896551724139,0.4177215189873418,0.5904761904761902,0.489528795811518,2001,LAL,5.0
588,0.4285714285714306,0.33093525179856087,0.34051724137931005,0.4466019417475726,0.0816326530612245,0.06315789473684214,0.378048780487805,0.6893939393939399,0.7527472527472527,0.2792207792207795,0.6692913385826772,0.6627218934911243,0.47486033519553095,0.5729166666666666,0.3930635838150289,0.5714285714285712,0.30000000000000027,0.4461538461538461,0.4482758620689656,0.5949367088607596,0.3619047619047615,0.3350785340314135,2001,PHI,4.0
435,0.24489795918367463,0.5179856115107913,0.5043103448275863,0.5533980582524274,0.33333333333333337,0.2815789473684211,0.7012195121951221,0.6060606060606064,0.6291208791208791,0.38311688311688297,0.45669291338582674,0.3727810650887573,0.7094972067039111,0.44791666666666685,0.323699421965318,0.4223602484472049,0.4357142857142857,0.41538461538461524,0.3965517241379311,0.3291139240506329,0.657142857142857,0.49214659685863893,2001,MIL,3.0
696,0.36734693877551194,0.3165467625899283,0.2241379310344831,0.5825242718446599,0.23129251700680278,0.15526315789473683,0.871951219512195,0.5,0.5796703296703298,0.331168831168831,0.6456692913385825,0.7041420118343196,0.30726256983240186,0.35416666666666685,0.4739884393063585,0.5279503105590062,0.37857142857142856,0.21538461538461529,0.7931034482758621,0.36708860759493667,0.2190476190476187,0.37434554973821976,2001,SAS,3.0
104,0.48979591836734926,0.2374100719424459,0.34913793103448265,0.29126213592232997,0.14285714285714282,0.12105263157894736,0.4999999999999998,0.5227272727272729,0.6978021978021978,0.16233766233766245,0.5748031496062992,0.5680473372781065,0.47486033519553095,0.5208333333333334,0.39884393063583823,0.5465838509316767,0.48571428571428577,0.3999999999999999,0.5344827586206897,0.4177215189873418,0.45714285714285685,0.26178010471204205,2001,CHO,2.0
165,0.3061224489795933,0.48920863309352525,0.4612068965517242,0.5631067961165046,0.2925170068027211,0.23947368421052628,0.7134146341463417,0.6212121212121211,0.6456043956043958,0.3766233766233764,0.5275590551181101,0.42603550295857984,0.7486033519553073,0.26041666666666663,0.375722543352601,0.36645962732919246,0.34285714285714297,0.3076923076923077,0.6206896551724139,0.35443037974683556,0.638095238095238,0.4869109947643979,2001,DAL,2.0
669,1.0,0.5323741007194243,0.5948275862068964,0.46601941747572795,0.2585034013605443,0.23947368421052628,0.5487804878048779,0.7045454545454546,0.7307692307692308,0.331168831168831,0.5748031496062992,0.514792899408284,0.6201117318435752,0.45833333333333337,0.4682080924855492,0.5838509316770186,0.44285714285714306,0.6461538461538461,0.5,0.4810126582278482,0.2761904761904759,0.5183246073298431,2001,SAC,2.0
723,0.6938775510204067,0.4604316546762588,0.5948275862068964,0.34951456310679596,0.21768707482993202,0.17894736842105258,0.6402439024390245,0.6666666666666665,0.793956043956044,0.19480519480519476,0.46456692913385844,0.4497041420118342,0.48603351955307295,0.6250000000000001,0.34104046242774566,0.5527950310559007,0.5714285714285714,0.2769230769230768,0.6724137931034484,0.26582278481012644,0.44761904761904736,0.4109947643979055,2001,TOR,2.0
300,0.7551020408163254,0.2661870503597119,0.3103448275862073,0.3786407766990294,0.1904761904761905,0.1763157894736842,0.4756097560975612,0.5,0.6153846153846154,0.2597402597402598,0.5196850393700788,0.4674556213017751,0.592178770949721,0.3750000000000001,0.3872832369942196,0.45341614906832284,0.3642857142857143,0.21538461538461529,0.6034482758620692,0.5189873417721518,0.657142857142857,0.2801047120418847,2001,IND,1.0
408,0.48979591836734926,0.15107913669064743,0.21982758620689635,0.28155339805825275,0.2585034013605443,0.24999999999999994,0.49390243902439024,0.2954545454545454,0.48076923076923084,0.22077922077922096,0.4094488188976376,0.3727810650887573,0.553072625698324,0.23958333333333337,0.2774566473988438,0.24844720496894412,0.25,0.33846153846153837,0.22413793103448282,0.3291139240506329,0.4190476190476189,0.18324607329842912,2001,MIA,1.0
462,0.36734693877551194,0.5467625899280573,0.5431034482758621,0.5533980582524274,0.1292517006802721,0.09473684210526317,0.5670731707317074,0.8636363636363638,0.8489010989010988,0.33766233766233755,0.346456692913386,0.27218934911242587,0.6983240223463691,0.47916666666666663,0.300578034682081,0.41614906832298093,0.6428571428571428,0.4307692307692308,0.5517241379310345,0.35443037974683556,0.6285714285714281,0.40314136125654443,2001,MIN,1.0
507,0.5510204081632608,0.2014388489208634,0.1896551724137927,0.41747572815534006,0.1904761904761905,0.16315789473684206,0.5304878048780488,0.43181818181818166,0.5521978021978022,0.28571428571428603,0.36220472440944895,0.26627218934911245,0.7597765363128492,0.1875000000000001,0.34104046242774566,0.28571428571428603,0.15000000000000013,0.16923076923076907,0.310344827586207,0.4303797468354431,0.5809523809523807,0.17801047120418856,2001,NYK,1.0
561,0.6938775510204067,0.4244604316546763,0.5431034482758621,0.35922330097087407,0.27210884353741494,0.23684210526315785,0.6097560975609755,0.5833333333333335,0.7005494505494507,0.22727272727272751,0.45669291338582674,0.5088757396449703,0.30167597765363086,0.5625000000000001,0.2890173410404624,0.45341614906832284,0.40000000000000013,0.41538461538461524,0.6034482758620692,0.5189873417721518,0.8285714285714283,0.40837696335078544,2001,ORL,1.0
615,0.3061224489795933,0.3669064748201438,0.48275862068965525,0.33980582524271874,0.1360544217687075,0.14473684210526316,0.3109756097560976,0.6666666666666665,0.7582417582417582,0.24025974025974062,0.4724409448818897,0.44378698224852076,0.53072625698324,0.4375000000000001,0.34104046242774566,0.44099378881987583,0.48571428571428577,0.6153846153846154,0.4827586206896553,0.5189873417721518,0.5809523809523807,0.31675392670157043,2001,PHO,1.0
642,0.24489795918367463,0.4172661870503598,0.30603448275862055,0.650485436893204,0.17006802721088435,0.14473684210526316,0.5182926829268293,0.6818181818181821,0.6456043956043958,0.46103896103896114,0.42519685039370103,0.3905325443786982,0.569832402234637,0.42708333333333337,0.3121387283236994,0.3975155279503104,0.5357142857142856,0.41538461538461524,0.46551724137931033,0.5316455696202533,0.44761904761904736,0.3534031413612566,2001,POR,1.0
750,0.24489795918367463,0.38129496402877683,0.23706896551724155,0.6796116504854366,0.1360544217687075,0.07894736842105265,0.7134146341463417,0.6818181818181821,0.6703296703296704,0.4155844155844157,0.6850393700787402,0.6627218934911243,0.513966480446927,0.4062500000000001,0.24277456647398843,0.31055900621118004,0.6642857142857144,0.3999999999999999,0.5517241379310345,0.5949367088607596,0.8666666666666663,0.3979057591623034,2001,UTA,1.0
5,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,2001,ATL,0.0
32,0.36734693877551194,0.21582733812949595,0.34051724137931005,0.2621359223300965,0.3537414965986395,0.3289473684210526,0.603658536585366,0.26515151515151514,0.47527472527472536,0.18831168831168865,0.5984251968503939,0.5976331360946745,0.44692737430167595,0.3437500000000001,0.23121387283236983,0.26086956521739113,0.3142857142857145,0.6000000000000001,0.29310344827586204,0.5822784810126582,0.6857142857142855,0.332460732984293,2001,BOS,0.0
69,0.12244897959183731,0.2230215827338129,0.37500000000000044,0.23300970873786397,0.16326530612244902,0.1526315789473684,0.4207317073170731,0.48484848484848486,0.6813186813186816,0.1428571428571428,0.6062992125984251,0.5680473372781065,0.553072625698324,0.36458333333333337,0.20809248554913307,0.24844720496894412,0.22142857142857153,0.36923076923076925,0.4482758620689656,0.45569620253164556,0.7238095238095235,0.2670157068062826,2001,BRK,0.0
111,0.4285714285714306,0.17266187050359738,0.3017241379310347,0.22330097087378586,0.1360544217687075,0.11052631578947364,0.4999999999999998,0.46212121212121193,0.6785714285714284,0.11038961038961048,0.39370078740157466,0.39644970414201186,0.44134078212290495,0.38541666666666685,0.1560693641618498,0.2049689440993787,0.40714285714285725,0.41538461538461524,0.37931034482758624,0.5949367088607596,0.6285714285714281,0.14921465968586345,2001,CHI,0.0
138,0.36734693877551194,0.3165467625899283,0.36637931034482785,0.39805825242718473,0.047619047619047644,0.01578947368421052,0.4268292682926831,0.7196969696969697,0.8159340659340659,0.22077922077922096,0.5354330708661418,0.49112426035502943,0.58659217877095,0.5000000000000001,0.2832369942196533,0.40372670807453437,0.3142857142857145,0.3538461538461537,0.5,0.6835443037974682,0.6285714285714281,0.2696335078534031,2001,CLE,0.0
192,0.24489795918367463,0.39568345323740983,0.5474137931034484,0.3106796116504853,0.2857142857142857,0.26842105263157895,0.5548780487804879,0.5303030303030303,0.6703296703296704,0.2142857142857144,0.4330708661417323,0.4378698224852071,0.43016759776536295,0.5312500000000001,0.3815028901734103,0.5341614906832297,0.5428571428571429,0.18461538461538463,0.7241379310344829,0.35443037974683556,0.5333333333333328,0.38481675392670134,2001,DEN,0.0
219,0.4285714285714306,0.3453237410071943,0.5474137931034484,0.22330097087378586,0.1836734693877551,0.16315789473684206,0.5243902439024388,0.5909090909090908,0.7802197802197801,0.11688311688311703,0.5826771653543309,0.6272189349112425,0.34078212290502785,0.6145833333333334,0.4104046242774566,0.6149068322981366,0.25,0.3076923076923077,0.5344827586206897,0.6075949367088607,0.6857142857142855,0.3586387434554972,2001,DET,0.0
246,0.24489795918367463,0.3597122302158269,0.7025862068965516,0.07766990291262088,0.09523809523809523,0.11578947368421055,0.17682926829268286,0.7045454545454546,0.9285714285714288,0.03896103896103886,0.4094488188976376,0.47928994082840237,0.2569832402234633,0.9166666666666666,0.24277456647398843,0.6149068322981366,0.3857142857142859,0.5384615384615383,0.4482758620689656,0.6075949367088607,0.4285714285714284,0.2774869109947642,2001,GSW,0.0
273,0.36734693877551194,0.3669064748201438,0.3448275862068968,0.5048543689320386,0.2789115646258503,0.25789473684210523,0.5670731707317074,0.5,0.5521978021978022,0.38311688311688297,0.5590551181102362,0.5207100591715974,0.547486033519553,0.3750000000000001,0.34104046242774566,0.3975155279503104,0.23571428571428577,0.2615384615384615,0.34482758620689663,0.45569620253164556,0.3428571428571425,0.4005235602094239,2001,HOU,0.0
327,0.8775510204081627,0.32374100719424437,0.33189655172413834,0.4563106796116507,0.16326530612244902,0.14736842105263154,0.45731707317073167,0.5909090909090908,0.6593406593406597,0.3116883116883118,0.4094488188976376,0.5029585798816569,0.1843575418994412,0.42708333333333337,0.36416184971098264,0.45341614906832284,0.2071428571428573,0.07692307692307687,0.6724137931034484,0.5949367088607596,0.4761904761904763,0.2774869109947642,2001,LAC,0.0
402,0.24489795918367463,0.30215827338129486,0.36637931034482785,0.3689320388349513,0.1360544217687075,0.10789473684210527,0.4817073170731707,0.5984848484848486,0.7225274725274726,0.22077922077922096,0.4409448818897638,0.3846153846153846,0.614525139664805,0.3437500000000001,0.2716763005780347,0.30434782608695654,0.48571428571428577,0.24615384615384617,0.34482758620689663,0.5822784810126582,0.4285714285714284,0.25654450261780104,2001,MEM,0.0
548,0.3061224489795933,0.4388489208633093,0.42672413793103425,0.533980582524272,0.2517006802721089,0.18157894736842106,0.8231707317073174,0.6212121212121211,0.6840659340659341,0.30519480519480524,0.4330708661417323,0.4497041420118342,0.40223463687150796,0.47916666666666663,0.2658959537572254,0.3788819875776399,0.3928571428571428,0.3846153846153846,0.4482758620689656,0.5316455696202533,0.4285714285714284,0.40314136125654443,2001,OKC,0.0
775,0.0,0.2661870503597119,0.32327586206896575,0.3689320388349513,0.09523809523809523,0.07631578947368423,0.36585365853658547,0.6136363636363638,0.7280219780219783,0.22727272727272751,0.6771653543307087,0.6390532544378698,0.553072625698324,0.5000000000000001,0.23121387283236983,0.354037267080745,0.26428571428571446,0.33846153846153837,0.3965517241379311,0.7468354430379744,0.638095238095238,0.2958115183246073,2001,WAS,0.0
355,0.24489795918367463,0.5467625899280573,0.5258620689655173,0.5825242718446599,0.2857142857142857,0.2657894736842105,0.5487804878048779,0.6893939393939399,0.6593406593406597,0.4415584415584415,0.4724409448818897,0.5621301775147929,0.21787709497206675,0.5104166666666669,0.39884393063583823,0.5403726708074532,0.47142857142857153,0.32307692307692304,0.5862068965517242,0.20253164556962022,0.5333333333333328,0.5078534031413611,2002,LAL,5.0
70,0.36734693877551194,0.4532374100719423,0.5129310344827585,0.4368932038834954,0.19727891156462588,0.1894736842105263,0.45121951219512213,0.6893939393939399,0.7335164835164834,0.3116883116883118,0.3858267716535434,0.39644970414201186,0.41899441340782095,0.5312500000000001,0.33526011560693636,0.4782608695652173,0.5642857142857145,0.4923076923076921,0.6206896551724139,0.4303797468354431,0.4285714285714284,0.37434554973821976,2002,BRK,4.0
33,0.36734693877551194,0.2877697841726614,0.46982758620689635,0.22330097087378586,0.44217687074829937,0.4289473684210526,0.5792682926829269,0.24242424242424243,0.45329670329670324,0.18831168831168865,0.4803149606299214,0.4319526627218935,0.581005586592179,0.3437500000000001,0.36994219653179194,0.40993788819875787,0.32857142857142874,0.6461538461538461,0.20689655172413796,0.31645569620253156,0.4857142857142853,0.3795811518324608,2002,BOS,3.0
670,0.18367346938775597,0.6474820143884887,0.6120689655172415,0.6407766990291268,0.21768707482993202,0.1763157894736842,0.628048780487805,0.8712121212121215,0.8076923076923077,0.4220779220779223,0.5905511811023622,0.5739644970414202,0.508379888268156,0.5000000000000001,0.4682080924855492,0.6024844720496891,0.5357142857142856,0.5384615384615383,0.37931034482758624,0.3417721518987342,0.2285714285714282,0.5942408376963351,2002,SAC,3.0
105,0.18367346938775597,0.32374100719424437,0.3879310344827589,0.3786407766990294,0.14965986394557826,0.12368421052631579,0.5121951219512193,0.6060606060606064,0.7197802197802197,0.22727272727272751,0.5433070866141733,0.5384615384615383,0.47486033519553095,0.5520833333333334,0.323699421965318,0.49068322981366475,0.3642857142857143,0.3846153846153846,0.5517241379310345,0.36708860759493667,0.44761904761904736,0.31413612565445037,2002,CHO,2.0
166,0.48979591836734926,0.5899280575539567,0.5732758620689653,0.592233009708738,0.38095238095238093,0.33421052631578946,0.6951219512195121,0.6363636363636362,0.6208791208791209,0.43506493506493493,0.5826771653543309,0.45562130177514804,0.8156424581005592,0.3750000000000001,0.36994219653179194,0.4285714285714284,0.40714285714285725,0.24615384615384617,0.41379310344827597,0.12658227848101267,0.5619047619047617,0.6099476439790577,2002,DAL,2.0
220,0.0,0.28057553956834536,0.2413793103448274,0.4951456310679614,0.33333333333333337,0.28947368421052627,0.6829268292682926,0.35606060606060597,0.45329670329670324,0.35064935064935066,0.45669291338582674,0.42603550295857984,0.536312849162011,0.23958333333333337,0.23121387283236983,0.1925465838509317,0.3642857142857143,0.36923076923076925,0.7758620689655173,0.4303797468354431,0.3904761904761902,0.32460732984293195,2002,DET,2.0
697,0.4285714285714306,0.33812949640287737,0.2758620689655169,0.5533980582524274,0.22448979591836735,0.19473684210526315,0.597560975609756,0.5378787878787876,0.5741758241758241,0.38311688311688297,0.6377952755905513,0.6390532544378698,0.45810055865921795,0.36458333333333337,0.36994219653179194,0.4223602484472049,0.2571428571428571,0.32307692307692304,0.7068965517241381,0.4177215189873418,0.24761904761904718,0.38743455497382184,2002,SAS,2.0
301,0.5510204081632608,0.3597122302158269,0.3879310344827589,0.4368932038834954,0.19727891156462588,0.1894736842105263,0.45731707317073167,0.5909090909090908,0.653846153846154,0.3181818181818179,0.6377952755905513,0.5739644970414202,0.6256983240223462,0.38541666666666685,0.36994219653179194,0.44099378881987583,0.47142857142857153,0.3846153846153846,0.5,0.5189873417721518,0.5999999999999996,0.39005235602094235,2002,IND,1.0
463,0.3061224489795933,0.5683453237410072,0.5517241379310343,0.5825242718446599,0.1904761904761905,0.14210526315789473,0.6951219512195121,0.8181818181818183,0.8049450549450552,0.3571428571428572,0.3858267716535434,0.28402366863905315,0.7709497206703912,0.5520833333333334,0.36416184971098264,0.5341614906832297,0.5642857142857145,0.1384615384615384,0.4827586206896553,0.2911392405063291,0.43809523809523787,0.45549738219895275,2002,MIN,1.0
549,0.36734693877551194,0.5323741007194243,0.44396551724137945,0.6601941747572813,0.27210884353741494,0.2210526315789474,0.6951219512195121,0.6893939393939399,0.653846153846154,0.44805194805194803,0.251968503937008,0.22485207100591698,0.53072625698324,0.4375000000000001,0.20809248554913307,0.2919254658385091,0.5071428571428571,0.46153846153846145,0.34482758620689663,0.3291139240506329,0.4285714285714284,0.413612565445026,2002,OKC,1.0
562,0.36734693877551194,0.48920863309352525,0.5560344827586206,0.4563106796116507,0.38095238095238093,0.3368421052631579,0.6646341463414636,0.5303030303030303,0.6016483516483517,0.32467532467532445,0.42519685039370103,0.4023668639053253,0.525139664804469,0.4062500000000001,0.2832369942196533,0.34782608695652195,0.40000000000000013,0.3999999999999999,0.3965517241379311,0.31645569620253156,0.3904761904761902,0.4869109947643979,2002,ORL,1.0
589,0.12244897959183731,0.24460431654676285,0.31465517241379315,0.33980582524271874,0.04081632653061226,0.03421052631578944,0.21341463414634143,0.643939393939394,0.7664835164835164,0.20779220779220786,0.6141732283464566,0.5384615384615383,0.6648044692737431,0.5937500000000001,0.34682080924855474,0.5341614906832297,0.2571428571428571,0.4769230769230768,0.34482758620689663,0.5316455696202533,0.33333333333333326,0.23821989528795795,2002,PHI,1.0
643,0.36734693877551194,0.4172661870503598,0.43965517241379315,0.47572815533980606,0.2517006802721089,0.22894736842105268,0.5487804878048779,0.5984848484848486,0.6428571428571428,0.3441558441558441,0.4330708661417323,0.3905325443786982,0.575418994413408,0.5833333333333334,0.2832369942196533,0.45962732919254634,0.5071428571428571,0.4769230769230768,0.3620689655172415,0.40506329113924067,0.29523809523809486,0.38481675392670134,2002,POR,1.0
724,0.18367346938775597,0.3453237410071943,0.4655172413793105,0.3203883495145634,0.1836734693877551,0.16052631578947368,0.5182926829268293,0.5909090909090908,0.7307692307692308,0.19480519480519476,0.25984251968503946,0.2544378698224852,0.44134078212290495,0.6250000000000001,0.20809248554913307,0.40372670807453437,0.37857142857142856,0.4461538461538461,0.5344827586206897,0.40506329113924067,0.4761904761904763,0.24869109947643997,2002,TOR,1.0
751,0.36734693877551194,0.30215827338129486,0.28017241379310365,0.47572815533980606,0.09523809523809523,0.07631578947368423,0.4207317073170731,0.643939393939394,0.7032967032967035,0.30519480519480524,0.8188976377952758,0.7692307692307694,0.575418994413408,0.6145833333333334,0.21387283236994237,0.40993788819875787,0.5714285714285714,0.5538461538461539,0.6896551724137931,0.6835443037974682,0.7047619047619045,0.3691099476439792,2002,UTA,1.0
6,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,2002,ATL,0.0
112,0.3061224489795933,0.2517985611510789,0.3448275862068968,0.3106796116504853,0.1156462585034014,0.08421052631578946,0.4999999999999998,0.5681818181818183,0.7335164835164834,0.168831168831169,0.39370078740157466,0.4319526627218935,0.34636871508379885,0.38541666666666685,0.22543352601156075,0.2732919254658386,0.41428571428571437,0.33846153846153837,0.34482758620689663,0.5316455696202533,0.5523809523809518,0.1989528795811517,2002,CHI,0.0
139,0.4285714285714306,0.3741007194244603,0.39224137931034475,0.4563106796116507,0.1836734693877551,0.13421052631578945,0.6890243902439026,0.6136363636363638,0.7115384615384615,0.2597402597402598,0.5039370078740159,0.44378698224852076,0.6256983240223462,0.4375000000000001,0.3121387283236994,0.40372670807453437,0.47857142857142865,0.23076923076923084,0.5689655172413794,0.4430379746835442,0.45714285714285685,0.3507853403141361,2002,CLE,0.0
193,0.3061224489795933,0.33812949640287737,0.5431034482758621,0.22330097087378586,0.21768707482993202,0.2184210526315789,0.39634146341463405,0.5530303030303028,0.7197802197802197,0.16233766233766245,0.2913385826771654,0.28402366863905315,0.46927374301675995,0.6250000000000001,0.19075144508670516,0.38509316770186297,0.41428571428571437,0.3076923076923077,0.5517241379310345,0.45569620253164556,0.5904761904761902,0.2696335078534031,2002,DEN,0.0
247,0.24489795918367463,0.4172661870503598,0.603448275862069,0.27184466019417464,0.1292517006802721,0.12368421052631579,0.35365853658536595,0.7272727272727275,0.8571428571428572,0.168831168831169,0.6614173228346457,0.7100591715976332,0.34636871508379885,0.9062500000000001,0.3179190751445087,0.68944099378882,0.3142857142857145,0.36923076923076925,0.6896551724137931,0.7215189873417722,0.6095238095238091,0.413612565445026,2002,GSW,0.0
274,0.7551020408163254,0.27338129496402885,0.4137931034482758,0.2621359223300965,0.27210884353741494,0.2789473684210526,0.4329268292682926,0.40909090909090917,0.5741758241758241,0.22077922077922096,0.3858267716535434,0.3846153846153846,0.45251396648044695,0.5104166666666669,0.2601156069364161,0.3913043478260869,0.12142857142857166,0.15384615384615374,0.517241379310345,0.379746835443038,0.13333333333333308,0.2722513089005232,2002,HOU,0.0
328,0.3061224489795933,0.3884892086330938,0.43534482758620685,0.4271844660194173,0.20408163265306126,0.17368421052631577,0.5609756097560974,0.6136363636363638,0.6978021978021978,0.2792207792207795,0.4803149606299214,0.47928994082840237,0.44134078212290495,0.5833333333333334,0.3063583815028901,0.4844720496894408,0.3214285714285714,0.10769230769230764,0.7241379310344829,0.4683544303797469,0.30476190476190457,0.3612565445026177,2002,LAC,0.0
376,0.24489795918367463,0.2877697841726614,0.36637931034482785,0.33980582524271874,0.14285714285714282,0.15789473684210525,0.2621951219512195,0.5757575757575757,0.6703296703296704,0.2662337662337664,0.3228346456692913,0.37869822485207094,0.2681564245810053,0.45833333333333337,0.2601156069364161,0.36024844720496896,0.3857142857142859,0.36923076923076925,0.6206896551724139,0.6708860759493669,0.24761904761904718,0.20942408376963373,2002,MEM,0.0
409,0.6122448979591866,0.24460431654676285,0.2844827586206895,0.3689320388349513,0.12244897959183673,0.09473684210526317,0.5060975609756098,0.5530303030303028,0.686813186813187,0.2142857142857144,0.2283464566929133,0.24852071005917153,0.35754189944134085,0.35416666666666685,0.35260115606936404,0.3975155279503104,0.2785714285714287,0.18461538461538463,0.5344827586206897,0.4683544303797469,0.5619047619047617,0.13874345549738232,2002,MIA,0.0
436,0.5510204081632608,0.4532374100719423,0.3879310344827589,0.592233009708738,0.3537414965986395,0.31315789473684214,0.6768292682926831,0.5151515151515151,0.5219780219780219,0.44805194805194803,0.3070866141732286,0.2899408284023668,0.49162011173184395,0.2812500000000001,0.36416184971098264,0.36024844720496896,0.4357142857142857,0.2769230769230768,0.3965517241379311,0.379746835443038,0.49523809523809526,0.40837696335078544,2002,MIL,0.0
508,0.3061224489795933,0.2589928057553954,0.35775862068965525,0.3009708737864081,0.2585034013605443,0.23684210526315785,0.5426829268292683,0.4166666666666665,0.5824175824175826,0.20779220779220786,0.3858267716535434,0.3076923076923077,0.7094972067039111,0.32291666666666663,0.2947976878612717,0.316770186335404,0.32857142857142874,0.19999999999999996,0.1896551724137931,0.4303797468354431,0.5142857142857138,0.25392670157068054,2002,NYK,0.0
616,0.36734693877551194,0.5035971223021578,0.5775862068965516,0.4466019417475726,0.16326530612244902,0.15789473684210525,0.38414634146341475,0.7803030303030303,0.8049450549450552,0.3116883116883118,0.2362204724409448,0.195266272189349,0.597765363128492,0.5729166666666666,0.2716763005780347,0.44099378881987583,0.4285714285714286,0.3999999999999999,0.43103448275862083,0.45569620253164556,0.49523809523809526,0.3455497382198951,2002,PHO,0.0
776,0.12244897959183731,0.3597122302158269,0.43534482758620685,0.3883495145631066,0.1156462585034014,0.05789473684210522,0.7560975609756098,0.6818181818181821,0.8186813186813189,0.17532467532467555,0.4094488188976376,0.3668639053254439,0.58659217877095,0.5520833333333334,0.24855491329479773,0.3975155279503104,0.3214285714285714,0.23076923076923084,0.32758620689655177,0.240506329113924,0.46666666666666634,0.28534031413612526,2002,WAS,0.0
698,0.36734693877551194,0.33812949640287737,0.2413793103448274,0.592233009708738,0.2380952380952381,0.2131578947368421,0.5487804878048779,0.5227272727272729,0.5329670329670328,0.4415584415584415,0.5669291338582677,0.6035502958579881,0.36312849162011185,0.4062500000000001,0.36416184971098264,0.43478260869565233,0.2571428571428571,0.33846153846153837,0.7068965517241381,0.5949367088607596,0.3619047619047615,0.3638743455497382,2003,SAS,5.0
71,0.18367346938775597,0.33093525179856087,0.39224137931034475,0.3883495145631066,0.14965986394557826,0.1394736842105263,0.41463414634146356,0.6136363636363638,0.706043956043956,0.2662337662337664,0.6377952755905513,0.6035502958579881,0.541899441340782,0.4687500000000001,0.34104046242774566,0.45341614906832284,0.47142857142857153,0.4923076923076921,0.37931034482758624,0.4683544303797469,0.4761904761904763,0.3534031413612566,2003,BRK,4.0
167,0.24489795918367463,0.5539568345323738,0.5991379310344827,0.5048543689320386,0.3945578231292517,0.3394736842105263,0.7134146341463417,0.5833333333333335,0.6291208791208791,0.35064935064935066,0.46456692913385844,0.3136094674556211,0.9441340782122905,0.36458333333333337,0.35260115606936404,0.40372670807453437,0.4285714285714286,0.3999999999999999,0.5344827586206897,0.06329113924050644,0.4285714285714284,0.5523560209424083,2003,DAL,3.0
