,Team,Actual_Score,Year,Predicted_Score
366,WAS,1.0,2008,1.3019531616755362
367,BRK,0.0,2008,1.260832124249998
368,CHO,0.0,2008,1.4069868918934105
369,CHI,0.0,2008,0.7750025686754295
370,GSW,0.0,2008,1.2404941007491446
371,IND,0.0,2008,0.36969409843137774
372,LAC,0.0,2008,0.3488418024489861
373,MEM,0.0,2008,0.237556442361039
374,MIA,0.0,2008,0.09008865457823378
375,MIL,0.0,2008,0.3485072330505564
376,MIN,0.0,2008,0.28439173275333607
377,NYK,0.0,2008,0.005908991117205685
378,OKC,0.0,2008,-0.3574534307906381
379,POR,0.0,2008,0.7923863256221472
380,SAC,0.0,2008,0.12446257047220458
381,LAL,10.0,2009,3.0310474504847504
382,ORL,7.0,2009,3.501688494786399
383,CLE,4.0,2009,3.518310416424984
384,DEN,4.0,2009,2.820189338187429
385,ATL,2.0,2009,1.9897896645502016
386,BOS,2.0,2009,3.0993600211259418
387,DAL,2.0,2009,1.9387600013335566
388,HOU,2.0,2009,1.6562261310485364
389,CHI,1.0,2009,0.7421489389822915
390,DET,1.0,2009,1.8258846569306835
391,MIA,1.0,2009,1.5911680730985933
392,NOP,1.0,2009,1.7501180070105207
393,PHI,1.0,2009,1.9498791839117464
394,POR,1.0,2009,2.4612660589286333
395,SAS,1.0,2009,2.2161656596746515
396,UTA,1.0,2009,2.2525855395088876
397,BRK,0.0,2009,0.8073960572671599
398,CHO,0.0,2009,0.8838652119202535
399,GSW,0.0,2009,0.4105812193020877
400,IND,0.0,2009,0.29405358470034504
401,LAC,0.0,2009,-0.31275826338216334
402,MEM,0.0,2009,0.44252759994443613
403,MIL,0.0,2009,0.09194862784361846
404,MIN,0.0,2009,-0.3018457188586551
405,NYK,0.0,2009,-0.6962910243020708
406,OKC,0.0,2009,-0.016116565050048326
407,PHO,0.0,2009,2.4297967595784256
408,SAC,0.0,2009,-1.40289142204658
409,TOR,0.0,2009,0.45558089008762936
410,WAS,0.0,2009,0.3753021629282942
411,LAL,10.0,2010,2.2942332530853555
412,BOS,7.0,2010,2.5178147283256003
413,ORL,4.0,2010,3.540219790827827
414,PHO,4.0,2010,1.9864487056613849
415,ATL,2.0,2010,2.10559549229424
416,CLE,2.0,2010,4.157682694615661
417,SAS,2.0,2010,2.3743191249818008
418,UTA,2.0,2010,3.457286469560196
419,CHO,1.0,2010,1.5647704905743007
420,CHI,1.0,2010,1.4007543393752042
421,DAL,1.0,2010,1.9138185348202843
422,DEN,1.0,2010,2.3700422849054084
423,MIA,1.0,2010,2.3543016113029225
424,MIL,1.0,2010,0.3646815166566538
425,OKC,1.0,2010,2.115429266645803
426,POR,1.0,2010,1.547525740016755
427,BRK,0.0,2010,-0.7351848031830939
428,DET,0.0,2010,0.5206623413647831
429,GSW,0.0,2010,-0.3774206810174978
430,HOU,0.0,2010,-0.17184078924188917
431,IND,0.0,2010,-0.010806468708889572
432,LAC,0.0,2010,0.7391292262895348
433,MEM,0.0,2010,1.4815955130382972
434,MIN,0.0,2010,-0.503706374132761
435,NOP,0.0,2010,0.5123138501805606
436,NYK,0.0,2010,-0.3675432283973976
437,PHI,0.0,2010,1.1568034315178999
438,SAC,0.0,2010,0.3621160798778503
439,TOR,0.0,2010,1.347540066858512
440,WAS,0.0,2010,-0.22991758056295422
441,DAL,10.0,2011,2.4518478203543563
442,MIA,7.0,2011,3.4364526100138666
443,CHI,4.0,2011,3.179216575625316
444,OKC,4.0,2011,2.225408035449285
445,ATL,2.0,2011,2.1857966271328433
446,BOS,2.0,2011,2.686957546473909
447,LAL,2.0,2011,2.7429410830307925
448,MEM,2.0,2011,1.9712826886804509
449,DEN,1.0,2011,2.7737105103950164
450,IND,1.0,2011,0.5693018745784959
451,NOP,1.0,2011,2.0585410905225214
